Time,×ó²à left,ÓÒ²à offside,,,,,,,,
22:12,108.3,92.6,,,,,,,,
22:12,108.3,92.6,,,,,,,,
22:12,108.3,92.6,,,,,,,,
22:12,108.3,92.6,,,,,,,,
22:12,108.3,92.6,,,,,,,,
22:12,108.3,92.6,,,,,,,,
22:12,108.3,92.6,,,,,,,,
22:12,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.2,92.6,,,,,,,,
22:13,108.2,92.6,,,,,,,,
22:13,108.2,92.6,,,,,,,,
22:13,108.2,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.2,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.2,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.2,92.6,,,,,,,,
22:13,108.3,92.7,,,,,,,,
22:13,108.2,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.2,92.7,,,,,,,,
22:13,108.2,92.6,,,,,,,,
22:13,108.3,92.7,,,,,,,,
22:13,108.2,92.7,,,,,,,,
22:13,108.3,92.7,,,,,,,,
22:13,108.3,92.7,,,,,,,,
22:13,108.2,92.7,,,,,,,,
22:13,108.3,92.7,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.7,,,,,,,,
22:13,108.3,92.7,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.4,92.6,,,,,,,,
22:13,108.4,92.6,,,,,,,,
22:13,108.4,92.6,,,,,,,,
22:13,108.4,92.6,,,,,,,,
22:13,108.4,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:13,108.3,92.6,,,,,,,,
22:14,108.3,92.6,,,,,,,,
22:14,108.3,92.6,,,,,,,,
22:14,108.4,92.7,,,,,,,,
22:14,108.4,92.7,,,,,,,,
22:14,108.4,92.7,,,,,,,,
22:14,108.4,92.7,,,,,,,,
22:14,108.4,92.6,,,,,,,,
22:14,108.4,92.7,,,,,,,,
22:14,108.4,92.7,,,,,,,,
22:14,108.4,92.7,,,,,,,,
22:14,108.4,92.7,,,,,,,,
22:14,108.4,92.6,,,,,,,,
22:14,108.4,92.6,,,,,,,,
22:14,108.4,92.7,,,,,,,,
22:14,108.4,92.7,,,,,,,,
22:14,108.4,92.7,,,,,,,,
22:14,108.4,92.7,,,,,,,,
22:14,108.4,92.6,,,,,,,,
22:14,108.4,92.6,,,,,,,,
22:14,108.4,92.7,,,,,,,,
22:14,108.4,92.6,,,,,,,,
22:14,108.4,92.7,,,,,,,,
22:14,108.4,92.7,,,,,,,,
22:14,108.4,92.6,,,,,,,,
22:14,108.4,92.7,,,,,,,,
22:14,108.4,92.6,,,,,,,,
22:14,108.4,92.6,,,,,,,,
22:14,108.3,92.7,,,,,,,,
22:14,108.3,92.7,,,,,,,,
22:14,108.3,92.6,,,,,,,,
22:14,108.3,92.7,,,,,,,,
22:14,108.3,92.7,,,,,,,,
22:14,108.3,92.6,,,,,,,,
22:14,108.3,92.6,,,,,,,,
22:14,108.3,92.6,,,,,,,,
22:14,108.3,92.6,,,,,,,,
22:14,108.3,92.6,,,,,,,,
22:14,108.3,92.6,,,,,,,,
22:14,108.3,92.6,,,,,,,,
22:14,108.2,92.6,,,,,,,,
22:14,108.3,92.6,,,,,,,,
22:14,108.3,92.6,,,,,,,,
22:14,108.3,92.7,,,,,,,,
22:14,108.3,92.7,,,,,,,,
22:14,108.3,92.6,,,,,,,,
22:14,108.3,92.6,,,,,,,,
22:14,108.3,92.7,,,,,,,,
22:14,108.3,92.7,,,,,,,,
22:14,108.3,92.7,,,,,,,,
22:14,108.3,92.8,,,,,,,,
22:14,108.3,92.7,,,,,,,,
22:14,108.3,92.7,,,,,,,,
22:14,108.3,92.7,,,,,,,,
22:14,108.3,92.8,,,,,,,,
22:14,108.3,92.8,,,,,,,,
22:14,108.4,92.7,,,,,,,,
22:14,108.3,92.8,,,,,,,,
22:14,108.4,92.8,,,,,,,,
22:14,108.3,92.7,,,,,,,,
22:14,108.3,92.7,,,,,,,,
22:15,108.4,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.4,92.7,,,,,,,,
22:15,108.4,92.7,,,,,,,,
22:15,108.4,92.7,,,,,,,,
22:15,108.3,92.8,,,,,,,,
22:15,108.3,92.6,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.2,92.7,,,,,,,,
22:15,108.2,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.6,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.6,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.6,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.8,,,,,,,,
22:15,108.4,92.7,,,,,,,,
22:15,108.4,92.7,,,,,,,,
22:15,108.4,92.7,,,,,,,,
22:15,108.4,92.8,,,,,,,,
22:15,108.4,92.8,,,,,,,,
22:15,108.4,92.8,,,,,,,,
22:15,108.4,92.8,,,,,,,,
22:15,108.4,92.7,,,,,,,,
22:15,108.4,92.7,,,,,,,,
22:15,108.4,92.7,,,,,,,,
22:15,108.4,92.7,,,,,,,,
22:15,108.4,92.7,,,,,,,,
22:15,108.4,92.7,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.8,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.8,,,,,,,,
22:15,108.3,92.7,,,,,,,,
22:15,108.3,92.8,,,,,,,,
22:15,108.3,92.8,,,,,,,,
22:15,108.4,92.7,,,,,,,,
22:15,108.4,92.8,,,,,,,,
22:15,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.7,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.7,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.7,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.7,,,,,,,,
22:16,108.4,92.7,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.7,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.7,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.3,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.3,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.7,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.3,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.3,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.3,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:16,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.3,92.8,,,,,,,,
22:17,108.3,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.3,92.8,,,,,,,,
22:17,108.3,92.8,,,,,,,,
22:17,108.3,92.8,,,,,,,,
22:17,108.3,92.8,,,,,,,,
22:17,108.3,92.8,,,,,,,,
22:17,108.3,92.8,,,,,,,,
22:17,108.3,92.8,,,,,,,,
22:17,108.3,92.8,,,,,,,,
22:17,108.3,92.8,,,,,,,,
22:17,108.3,92.8,,,,,,,,
22:17,108.3,92.8,,,,,,,,
22:17,108.3,92.8,,,,,,,,
22:17,108.3,92.8,,,,,,,,
22:17,108.3,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.3,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:17,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.3,92.8,,,,,,,,
22:18,108.3,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.5,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.5,92.8,,,,,,,,
22:18,108.5,92.8,,,,,,,,
22:18,108.5,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:18,108.3,92.8,,,,,,,,
22:18,108.3,92.8,,,,,,,,
22:18,108.3,92.8,,,,,,,,
22:18,108.3,92.8,,,,,,,,
22:18,108.3,92.8,,,,,,,,
22:18,108.3,92.8,,,,,,,,
22:18,108.3,92.8,,,,,,,,
22:18,108.3,92.8,,,,,,,,
22:18,108.3,92.8,,,,,,,,
22:18,108.3,92.8,,,,,,,,
22:18,108.3,92.8,,,,,,,,
22:18,108.3,92.8,,,,,,,,
22:18,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.9,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.9,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.9,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.9,,,,,,,,
22:19,108.4,92.9,,,,,,,,
22:19,108.4,92.9,,,,,,,,
22:19,108.4,92.9,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.9,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.9,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.9,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.9,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.9,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.9,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.8,,,,,,,,
22:19,108.4,92.9,,,,,,,,
22:19,108.5,92.9,,,,,,,,
22:19,108.5,92.8,,,,,,,,
22:19,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.4,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.6,92.8,,,,,,,,
22:20,108.5,92.8,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.6,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.6,92.9,,,,,,,,
22:20,108.6,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.5,92.9,,,,,,,,
22:20,108.6,92.9,,,,,,,,
22:20,108.6,92.9,,,,,,,,
22:20,108.6,92.9,,,,,,,,
22:20,108.6,92.9,,,,,,,,
22:20,108.6,92.9,,,,,,,,
22:20,108.6,92.9,,,,,,,,
22:20,108.6,92.9,,,,,,,,
22:20,108.6,92.9,,,,,,,,
22:20,108.6,92.9,,,,,,,,
22:20,108.6,92.9,,,,,,,,
22:20,108.6,92.9,,,,,,,,
22:20,108.7,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.7,92.9,,,,,,,,
22:21,108.7,92.9,,,,,,,,
22:21,108.7,92.9,,,,,,,,
22:21,108.7,92.9,,,,,,,,
22:21,108.8,92.9,,,,,,,,
22:21,108.7,92.9,,,,,,,,
22:21,108.7,92.9,,,,,,,,
22:21,108.7,92.9,,,,,,,,
22:21,108.7,92.9,,,,,,,,
22:21,108.7,92.9,,,,,,,,
22:21,108.7,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.5,92.9,,,,,,,,
22:21,108.5,92.9,,,,,,,,
22:21,108.5,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.5,92.9,,,,,,,,
22:21,108.5,92.9,,,,,,,,
22:21,108.5,92.9,,,,,,,,
22:21,108.5,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.5,92.9,,,,,,,,
22:21,108.5,92.9,,,,,,,,
22:21,108.5,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.6,92.9,,,,,,,,
22:21,108.5,92.9,,,,,,,,
22:21,108.5,92.9,,,,,,,,
22:21,108.5,92.9,,,,,,,,
22:21,108.5,92.9,,,,,,,,
22:21,108.5,92.9,,,,,,,,
22:21,108.5,93,,,,,,,,
22:21,108.4,92.9,,,,,,,,
22:21,108.4,92.9,,,,,,,,
22:21,108.4,92.9,,,,,,,,
22:21,108.4,92.9,,,,,,,,
22:21,108.4,92.9,,,,,,,,
22:21,108.4,93,,,,,,,,
22:21,108.4,92.9,,,,,,,,
22:21,108.4,92.9,,,,,,,,
22:21,108.4,92.9,,,,,,,,
22:21,108.4,92.9,,,,,,,,
22:21,108.4,92.9,,,,,,,,
22:21,108.4,92.9,,,,,,,,
22:22,108.5,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,93,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,93,,,,,,,,
22:22,108.3,93,,,,,,,,
22:22,108.3,93,,,,,,,,
22:22,108.3,92.9,,,,,,,,
22:22,108.3,93,,,,,,,,
22:22,108.3,92.9,,,,,,,,
22:22,108.3,93,,,,,,,,
22:22,108.3,92.9,,,,,,,,
22:22,108.3,92.9,,,,,,,,
22:22,108.3,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,93,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.3,92.9,,,,,,,,
22:22,108.3,92.9,,,,,,,,
22:22,108.3,92.9,,,,,,,,
22:22,108.3,92.9,,,,,,,,
22:22,108.3,92.9,,,,,,,,
22:22,108.3,92.9,,,,,,,,
22:22,108.3,92.9,,,,,,,,
22:22,108.3,92.9,,,,,,,,
22:22,108.3,92.9,,,,,,,,
22:22,108.3,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,93,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.4,92.9,,,,,,,,
22:22,108.5,92.9,,,,,,,,
22:22,108.5,92.9,,,,,,,,
22:22,108.5,92.9,,,,,,,,
22:22,108.5,92.9,,,,,,,,
22:22,108.5,92.9,,,,,,,,
22:22,108.5,92.9,,,,,,,,
22:23,108.5,92.9,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:23,108.5,92.9,,,,,,,,
22:23,108.5,92.9,,,,,,,,
22:23,108.5,93,,,,,,,,
22:23,108.5,92.9,,,,,,,,
22:23,108.5,93,,,,,,,,
22:23,108.5,92.9,,,,,,,,
22:23,108.5,92.9,,,,,,,,
22:23,108.5,92.9,,,,,,,,
22:23,108.5,92.9,,,,,,,,
22:23,108.5,93,,,,,,,,
22:23,108.5,92.9,,,,,,,,
22:23,108.5,93,,,,,,,,
22:23,108.5,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.5,93,,,,,,,,
22:23,108.5,93,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.5,93,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:23,108.4,93,,,,,,,,
22:23,108.4,92.9,,,,,,,,
22:24,108.4,92.9,,,,,,,,
22:24,108.5,92.9,,,,,,,,
22:24,108.5,92.9,,,,,,,,
22:24,108.6,93,,,,,,,,
22:24,108.6,93,,,,,,,,
22:24,108.6,92.9,,,,,,,,
22:24,108.6,93,,,,,,,,
22:24,108.6,93,,,,,,,,
22:24,108.6,93,,,,,,,,
22:24,108.7,93,,,,,,,,
22:24,108.7,93,,,,,,,,
22:24,108.6,93,,,,,,,,
22:24,108.6,92.9,,,,,,,,
22:24,108.6,92.9,,,,,,,,
22:24,108.6,92.9,,,,,,,,
22:24,108.6,92.9,,,,,,,,
22:24,108.6,93,,,,,,,,
22:24,108.6,92.9,,,,,,,,
22:24,108.6,93,,,,,,,,
22:24,108.6,93,,,,,,,,
22:24,108.6,92.9,,,,,,,,
22:24,108.6,92.9,,,,,,,,
22:24,108.5,92.9,,,,,,,,
22:24,108.5,92.9,,,,,,,,
22:24,108.5,92.9,,,,,,,,
22:24,108.5,93,,,,,,,,
22:24,108.5,93,,,,,,,,
22:24,108.6,93,,,,,,,,
22:24,108.6,93,,,,,,,,
22:24,108.5,93,,,,,,,,
22:24,108.5,93,,,,,,,,
22:24,108.5,93,,,,,,,,
22:24,108.4,93,,,,,,,,
22:24,108.4,92.9,,,,,,,,
22:24,108.4,93,,,,,,,,
22:24,108.4,92.9,,,,,,,,
